Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
431,Final Fantasy X / X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix  ,Square Enix  ,,,0.34,0.36,0.07,0.14,0.9
432,X-Men Legends,XB,2004,Role-Playing,Activision  ,Raven Software  ,8.2,,0.62,0.24,,0.04,0.9
433,Ni no Kuni II: Revenant Kingdom,PS4,2018,Role-Playing,Namco Bandai Games  ,Level 5  ,8.7,,0.33,0.31,0.12,0.13,0.89
434,Fossil Fighters,DS,2009,Role-Playing,Nintendo  ,RED Entertainment  ,6.9,,0.83,,,0.06,0.89
435,Seiken Densetsu 3,SNES,1995,Role-Playing,Square  ,SquareSoft  ,,,,,0.89,0.0,0.89
436,Tales of the Abyss,All,2006,Role-Playing,Namco Bandai Games  ,Namco Tales Studio  ,,,,,,,
437,The Lord of the Rings: War in the North,X360,2011,Role-Playing,Warner Bros. Interactive  ,Snowblind Studios  ,6.6,,0.55,0.24,0.0,0.08,0.88
438,Sonic Chronicles: The Dark Brotherhood,DS,2008,Role-Playing,Sega  ,BioWare Corp.  ,7.3,,0.5,0.29,0.01,0.08,0.88
439,Kingdoms of Amalur: Reckoning,X360,2012,Role-Playing,Electronic Arts  ,38 Studios  ,,,0.55,0.24,0.01,0.07,0.87
440,Kingdom Hearts Re: Chain of Memories,PS2,2008,Role-Playing,Square Enix  ,Jupiter Corporation  ,7.2,,0.73,0.03,,0.12,0.87
441,Vagrant Story,PS,2000,Role-Playing,Square EA  ,SquareSoft  ,9.3,,0.3,0.2,0.3,0.06,0.87
442,Final Fantasy X / X-2 HD Remaster,PSV,2014,Role-Playing,Square Enix  ,Square Enix  ,,,0.16,0.29,0.28,0.13,0.86
443,Lost Castle,PC,N/A,Role-Playing,Unknown  ,Hunter Studio  ,,,,,,,
444,Kingdoms of Amalur: Reckoning,PS3,2012,Role-Playing,Electronic Arts  ,38 Studios  ,,,0.37,0.29,0.09,0.1,0.85
445,Xenoblade Chronicles X,WiiU,2015,Role-Playing,Nintendo  ,Monolith Soft  ,8.1,,0.34,0.29,0.15,0.06,0.84
446,Rogue Galaxy,PS2,2007,Role-Playing,Sony Computer Entertainment  ,Level 5  ,8.3,7.5,0.24,0.16,0.39,0.05,0.84
447,Dragon Age II,PS3,2011,Role-Playing,Electronic Arts  ,BioWare Corp.  ,7.7,,0.4,0.26,0.05,0.12,0.83
448,Marvel: Ultimate Alliance,PS2,2006,Role-Playing,Activision  ,Raven Software  ,8.1,,0.69,0.03,,0.11,0.82
449,Dungeon Siege III,All,2011,Role-Playing,Square Enix  ,Obsidian Entertainment  ,,,,,,,
450,The Lord of the Rings: War in the North,PS3,2011,Role-Playing,Warner Bros. Interactive  ,Snowblind Studios  ,6.5,,0.25,0.43,0.01,0.12,0.82
451,Dragon Quest III,GB,2001,Role-Playing,Enix  ,TOSE  ,,,,,0.81,0.0,0.81
452,Yokai Watch 3: Sukiyaki,3DS,2019,Role-Playing,Nintendo  ,Level 5  ,,,,,0.81,,0.81
453,Tales of Destiny II,PS,2001,Role-Playing,Namco  ,Telenet Japan / Wolfteam  ,7.5,,0.06,0.04,0.66,0.05,0.81
454,Final Fantasy Type-0,PSP,2020,Role-Playing,Unknown  ,Square Enix  ,,,,,0.81,,0.81
455,EarthBound,SNES,1995,Role-Playing,Nintendo  ,Ape Studios / HAL Laboratory  ,,,,,0.81,,0.81
456,Final Fantasy XI: Wings of the Goddess,PS2,2007,Role-Playing,Square Enix  ,Square Enix  ,,,0.35,0.27,0.09,0.09,0.81
457,Golden Sun: Dark Dawn,DS,2010,Role-Playing,Nintendo  ,Camelot Software Planning  ,8.0,,0.53,0.1,0.13,0.05,0.81
