Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1887,Germany's Next Topmodel 2010,DS,2010,Simulation,7G//AMES  ,SevenOne Intermedia  ,,,,,,,
1888,Germany's Next Topmodel 2010,Wii,2010,Simulation,7G//AMES  ,SevenOne Intermedia  ,,,,,,,
1889,Germany's Next Topmodel 2010,PC,2010,Simulation,7G//AMES  ,SevenOne Intermedia  ,,,,,,,
1890,Germany's Next Topmodel 2010,PSN,2010,Simulation,7G//AMES  ,SevenOne Intermedia  ,,,,,,,
1891,Germany's Next Topmodel 2011,PS3,2011,Simulation,7G//AMES  ,SevenOne Intermedia GmbH  ,,,,,,,
1892,Germany's Next Topmodel 2011,PC,2011,Simulation,7G//AMES  ,SevenOne Intermedia GmbH  ,,,,,,,
1893,GitaDora! Guitar Freaks 4thMix & DrumMania 3rdMix,PS2,2001,Simulation,Konami  ,Konami  ,,,,,,,
1894,GLITNIR,XBL,2009,Simulation,Microsoft  ,Hironori  ,,,,,,,
1895,Go Fetch!,DSiW,2010,Simulation,Agetec  ,Aiya Studio  ,,,,,,,
1896,Go Fetch! 2,DSiW,2011,Simulation,Unknown  ,Aiya Studio  ,6.0,,,,,,
1897,Go Go Copter,PS2,2004,Simulation,Empire Interactive  ,Aqua Systems  ,,,,,,,
1898,goalunited,PC,2006,Simulation,Travian Games GmbH   ,northworks  ,,,,,,,
1899,Godzilla: Rettou Kaimetsu,SAT,1995,Simulation,Sega  ,Sega  ,,,,,,,
1900,Goodgame Big Farm,PC,2012,Simulation,Goodgame Studios  ,Goodgame Studios  ,,,,,,,
1901,Goodgame Café,PC,2011,Simulation,Goodgame Studios  ,Goodgame Studios  ,,,,,,,
1902,Goodgame Disco,PC,2011,Simulation,Goodgame Studios  ,Goodgame Studios  ,,,,,,,
1903,Goodgame Gangster,PC,2010,Simulation,Goodgame Studios  ,Goodgame Studios  ,,,,,,,
1904,Great Naval Battles II: Guadalcanal,PC,N/A,Simulation,Unknown  ,IO Design Group Inc.  ,,,,,,,
1905,Great Naval Battles III: Fury in the Pacific,PC,N/A,Simulation,Unknown  ,Mindscape Inc.  ,,,,,,,
1906,"Great Naval Battles IV: Burning Steel, 1939-1942",PC,1995,Simulation,Mindscape  ,Divide By Zero  ,,,,,,,
1907,Great Naval Battles: North Atlantic,PC,N/A,Simulation,Unknown  ,IO Design Group Inc.  ,,,,,,,
1908,Ground Environment X Africa-Middle East,PC,2011,Simulation,Unknown  ,FLIGHT1  ,,,,,,,
1909,Guerrilla Strike,PS2,2006,Simulation,Phoenix Games  ,Phoenix Games  ,,,,,,,
1910,Guitar Freaks & DrumMania: Masterpiece Silver,PS2,2006,Simulation,Konami  ,Konami  ,,,,,,,
1911,Gundam Side Story 0079: Rise from the Ashes,DC,2000,Simulation,Bandai  ,Bandai  ,7.4,,,,,,
1912,Gunship,PSN,2010,Simulation,Atari  ,MicroProse  ,,,,,,,
1913,Gunship,GEN,1993,Simulation,U.S. Gold  ,Probe Entertainment Limited  ,,,,,,,
1914,Gunship,PC,1986,Simulation,Microprose  ,MicroProse  ,,,,,,,
1915,Gunship 2000,PC,1991,Simulation,Microprose  ,MicroProse  ,,,,,,,
1916,Gunship III,PC,2000,Simulation,Microprose  ,MicroProse  ,,,,,,,
