Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
232,SOCOM: U.S. Navy SEALs: Combined Assault,PS2,2006,Shooter,Sony Computer Entertainment  ,Zipper Interactive  ,,,1.74,0.02,,0.28,2.04
233,Serious Sam 3: BFE,PC,2011,Shooter,Devolver Digital  ,Croteam  ,7.0,,0.01,0.05,,0.01,0.08
234,Call of Duty: Black Ops 3,X360,2015,Shooter,Activision  ,Treyarch  ,,,1.36,0.47,,0.19,2.01
235,Dead Space,PS3,2008,Shooter,Electronic Arts  ,EA Redwood Shores  ,8.9,,1.05,0.66,,0.29,2.0
236,Doom II,All,1994,Shooter,GT Interactive  ,id Software  ,,,,,,,
237,Hidden & Dangerous,Series,1999,Shooter,TalonSoft  ,Illusion Softworks  ,,,,,,,
238,Operation Flashpoint: Cold War Crisis,PC,2001,Shooter,Codemasters  ,Bohemia Interactive  ,,,,0.0,,0.0,0.0
239,Space Invaders,2600,2078,Shooter,Atari  ,Atari  ,,,2.36,0.14,,0.03,2.53
240,Superhot VR,All,2016,Shooter,SUPERHOT Team  ,SUPERHOT Team  ,,,,,,,
241,Tom Clancy's Rainbow Six: Vegas 2,All,2008,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
242,Unreal Tournament,All,1999,Shooter,GT Interactive  ,Epic Games  ,,,,,,,
243,BioShock Infinite,X360,2013,Shooter,2K Games  ,Irrational Games  ,,,1.22,0.55,0.02,0.18,1.97
244,Tom Clancy's Rainbow Six: Vegas,X360,2006,Shooter,Ubisoft  ,Ubisoft Montreal  ,8.8,,1.09,0.65,0.02,0.2,1.95
245,Star Wars: Dark Forces,PC,1995,Shooter,LucasArts  ,LucasArts  ,,,1.09,0.77,,0.09,1.95
246,Call of Duty: Black Ops 3,PS3,2015,Shooter,Activision  ,Treyarch  ,,,0.65,0.92,0.07,0.3,1.95
247,Call of Duty: World at War,Wii,2008,Shooter,Activision  ,EXAKT Entertainment  ,8.1,8.9,1.17,0.58,,0.18,1.94
248,Tom Clancy's Ghost Recon,PS2,2002,Shooter,Ubisoft  ,Red Storm Entertainment  ,,,1.42,0.4,,0.12,1.94
249,Red Faction,PS2,2001,Shooter,THQ  ,Volition Inc.  ,9.1,,0.76,0.96,,0.2,1.92
250,Star Wars Battlefront II (2017),XOne,2017,Shooter,Electronic Arts  ,EA DICE  ,,,1.15,0.59,,0.17,1.92
251,Postal 2,PC,2003,Shooter,Whiptail Interactive  ,Running With Scissors  ,4.8,,,,,,
252,Medal of Honor: European Assault (All Region sales),PS2,2005,Shooter,Electronic Arts  ,EA Los Angeles  ,,,0.89,0.69,0.09,0.21,1.88
253,Turok 2: Seeds of Evil,N64,1998,Shooter,Acclaim Entertainment  ,Iguana Entertainment  ,9.0,,1.37,0.41,0.04,0.04,1.86
254,Max Payne 3,PS3,2012,Shooter,Rockstar Games  ,Rockstar Vancouver  ,,,0.59,0.93,0.06,0.27,1.86
255,Wolfenstein: The New Order,PC,2014,Shooter,Bethesda Softworks  ,MachineGames  ,,,0.15,0.3,,0.04,0.48
256,BioShock Infinite,PS3,2013,Shooter,2K Games  ,Irrational Games  ,9.5,,0.74,0.74,0.04,0.3,1.82
257,The Orange Box,X360,2007,Shooter,Electronic Arts  ,Valve Software  ,9.7,,1.09,0.53,0.02,0.17,1.82
258,Tom Clancy's Ghost Recon,XB,2002,Shooter,Ubisoft  ,Red Storm Entertainment  ,,,1.23,0.46,,0.07,1.76
259,Star Wars Battlefront,XB,2004,Shooter,LucasArts  ,Pandemic Studios  ,,,1.24,0.45,,0.07,1.75
260,Max Payne 3,PC,2012,Shooter,Rockstar Games  ,Rockstar Vancouver  ,9.0,,0.16,0.22,,0.05,0.43
261,Dishonored,X360,2013,Shooter,Bethesda Softworks  ,Arkane Studios  ,,,1.06,0.5,0.01,0.15,1.72
