Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
168,Persona 5: Dancing in Starlight,PSV,2018,Music,Atlus  ,Atlus  ,,,,,0.02,,0.02
169,Gal Metal!,NS,2018,Music,Xseed Games  ,DMM Games  ,7.0,,0.01,,0.01,0.0,0.02
170,Persona Dancing: Deluxe Twin Plus,PSV,2018,Music,Atlus  ,Atlus  ,,,,,0.02,,0.02
171,Musynx,NS,2018,Music,PM Studios  ,PM Studios  ,7.5,,0.01,,,0.0,0.01
172,Let's Sing 2019,Wii,2018,Music,Ravenscourt  ,Ravenscourt  ,,,,0.01,,0.0,0.01
173,Soni Pro,3DS,2014,Music,imageepoch Inc.  ,imageepoch Inc.  ,,,,,0.01,,0.01
174,Persona 3: Dancing in Moonlight,PSV,2018,Music,Atlus  ,Atlus  ,,,,,0.01,,0.01
175,Just Dance: Disney Party 2,Wii,2015,Music,Ubisoft  ,Ubisoft San Francisco  ,,,,0.01,,0.0,0.01
176,We Sing 80s,Wii,2013,Music,Nordic Games  ,Le Cortex  ,,,,0.0,,0.0,0.0
177,Rhythm Heaven Fever,Wii,2012,Music,Nintendo  ,Nintendo  ,,,,0.0,,0.0,0.0
178,Deemo: The Last Recital,NS,2019,Music,PM Studios  ,Rayark Inc.  ,,,,,0.0,,0.0
179,Kylie Sing and Dance,Wii,2012,Music,Koch Media  ,Unknown  ,,,,0.0,,0.0,0.0
180,The Hip Hop Dance Experience,Wii,2012,Music,Ubisoft  ,iNiS  ,,,,0.0,,0.0,0.0
181,SUPERBEAT: XONiC,PSV,2015,Music,PM Studios  ,Nurijoy  ,,,,0.0,,0.0,0.0
182,Andrew Lloyd Webber Musicals: Sing and Dance,Wii,2012,Music,Koch Media  ,Tubby Games  ,,,,0.0,,0.0,0.0
183,Disney Violetta: Rhythm & Music,3DS,2014,Music,Disney Interactive Studios  ,Little Orbit  ,,,,0.0,,0.0,0.0
184,The Voice,Wii,2014,Music,Activision  ,Zoe Mode  ,,,,0.0,,0.0,0.0
185,Crypt of the NecroDancer,PC,2015,Music,Klei Entertainment  ,Brace Yourself Games  ,,,,,,,
186,Crypt of the NecroDancer,OSX,2015,Music,Klei Entertainment  ,Brace Yourself Games  ,,,,,,,
187,Crypt of the NecroDancer,Linux,2015,Music,Klei Entertainment  ,Brace Yourself Games  ,,,,,,,
188,Disney Violetta: Rhythm & Music,DS,2014,Music,Disney Interactive Studios  ,Little Orbit  ,,,,,,,
189,Disney Violetta: Rhythm & Music,Wii,2014,Music,Disney Interactive Studios  ,Little Orbit  ,,,,,,,
190,HarmoKnight,3DS,2013,Music,Nintendo  ,Game Freak  ,,,,,,,
191,Hatsune Miku: VR Future Live,PS4,2016,Music,Sega  ,Sega  ,,,,,,,
192,Just Dance 2017,PC,2016,Music,Ubisoft  ,Ubisoft Paris  ,,,,,,,
193,Just Dance: Greatest Hits,X360,2012,Music,Ubisoft  ,Ubisoft Paris  ,,,,,,,
194,Let's Sing 2016,Wii,2015,Music,Ravenscourt  ,Voxler  ,,,,,,,
195,Rocksmith 2014,OSX,2013,Music,Ubisoft  ,Ubisoft San Francisco  ,9.0,,,,,,
