Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1,NEKOPARA Vol. 1,PC,N/A,Visual+Novel,Unknown  ,Neko Works  ,,,,,,,
2,NEKOPARA Vol. 0,PC,N/A,Visual+Novel,Unknown  ,Neko Works  ,,,,,,,
3,Doki Doki Literature Club Plus!,All,2021,Visual+Novel,Serenity Forge  ,Team Salvato  ,,,,,,,
4,Root Letter,All,2016,Visual+Novel,PQube  ,Kadokawa Games  ,,,,,,,
5,NEKOPARA Vol. 2,PC,N/A,Visual+Novel,Unknown  ,Neko Works  ,,,,,,,
6,Tricolour Lovestory,PC,N/A,Visual+Novel,Unknown  ,HL-Galgame  ,,,,,,,
7,Hatoful Boyfriend,PC,2014,Visual+Novel,Devolver Digital  ,Mediatonic Ltd.  ,,,,,,,
8,NEKOPARA Vol. 3,PC,N/A,Visual+Novel,Unknown  ,Neko Works  ,,,,,,,
9,The Lords of the Earth Flame,PC,N/A,Visual+Novel,Unknown  ,"Rhino Games, Inc.  ",,,,,,,
10,Russian Horror Story,PC,N/A,Visual+Novel,Unknown  ,Footmade  ,,,,,,,
11,Steins;Gate,PSP,2011,Visual+Novel,Kadokawa Shoten  ,Nitro+  ,,,,,0.19,,0.19
12,Super Star,PC,N/A,Visual+Novel,Unknown  ,Dream Works  ,,,,,,,
13,Wishmaster,PC,N/A,Visual+Novel,Unknown  ,Unknown  ,,,,,,,
14,Steins;Gate,PC,2016,Visual+Novel,Nitro+  ,Nitro+  ,,,,,,,
15,Tears to Tiara II: Heir of the Overlord,PS3,2014,Visual+Novel,NIS America  ,Sting  ,,,0.07,0.01,0.06,0.02,0.15
16,Psycho-Pass: Mandatory Happiness,PS4,2016,Visual+Novel,NIS America  ,5pb. Inc.  ,,,0.1,0.02,,0.03,0.15
17,Winter Novel,PC,2016,Visual+Novel,DeXP  ,DeXP  ,,,,,,,
18,Go! Go! Nippon! ~My First Trip to Japan~,PC,2014,Visual+Novel,MangaGamer  ,OVERDRIVE  ,,,,,,,
19,Utawarerumono: Mask of Truth,PS4,2017,Visual+Novel,Atlus  ,Aqua Plus  ,,,0.05,,0.07,0.01,0.13
20,If My Heart Had Wings,PC,2013,Visual+Novel,MoeNovel  ,MoeNovel  ,,,,,,,
21,Fate/hollow ataraxia,PSV,2014,Visual+Novel,Type-Moon  ,Type-Moon  ,,,,,0.12,,0.12
22,Analogue: A Hate Story,PC,2012,Visual+Novel,Love Conquers All Games  ,Love Conquers All Games  ,,,,,,,
23,Replica,PC,2016,Visual+Novel,Somi  ,Somi  ,,,,,,,
24,fault - milestone one,PC,2013,Visual+Novel,Sekai Project  ,ALICE IN DISSONANCE  ,,,,,,,
25,Robotics;Notes,PS3,2012,Visual+Novel,5pb  ,5pb. Games  ,,,,,0.11,,0.11
26,Utawarerumono: Mask of Truth,PSV,2017,Visual+Novel,Atlus  ,Aqua Plus  ,,,0.01,,0.08,0.0,0.1
27,Uta no Prince-Sama: Debut,PSP,2012,Visual+Novel,Broccoli  ,Nippon Ichi Software  ,,,,,0.09,,0.09
28,Tokyo Twilight Ghost Hunters,PSV,2015,Visual+Novel,Aksys Games  ,Toybox Games  ,,,0.04,0.01,0.02,0.01,0.08
29,Steins;Gate: Darling of Loving Vows,X360,2011,Visual+Novel,5pb  ,Nitro+  ,,,,,0.08,,0.08
30,Tokimeki Memorial Girl's Side Premium: 3rd Story,PSP,2012,Visual+Novel,Konami Digital Entertainment  ,Konami  ,,,,,0.07,,0.07
31,Chaos;Child,PSV,2017,Visual+Novel,PQube  ,5pb. Inc.  ,,,,0.0,0.07,0.0,0.07
32,The Silver Case,PS4,2017,Visual+Novel,NIS America  ,Grasshopper Manufacture  ,,,0.05,,0.01,0.01,0.07
33,I Don't Have Many Friends Portable,PSP,2012,Visual+Novel,Namco Bandai Games  ,Banpresto  ,,,,,0.07,,0.07
34,Lucian Bee's: Justice Yellow / Evil Violet,PS2,2010,Visual+Novel,5pb  ,HuneX  ,,,,,0.07,,0.07
35,Tokyo Twilight Ghost Hunters,PS3,2015,Visual+Novel,Aksys Games  ,Toybox Games  ,,,0.03,0.0,0.02,0.01,0.07
36,Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013,Visual+Novel,5pb  ,5pb. Games  ,,,,,0.06,,0.06
37,Steins;Gate,PS3,2015,Visual+Novel,5pb  ,5pb. Inc.  ,,,0.01,0.02,0.02,0.01,0.06
38,Steins;Gate,X360,2009,Visual+Novel,5pb  ,Nitro+  ,,,,,0.06,,0.06
39,Steins;Gate: Darling of Loving Vows,PSP,2012,Visual+Novel,5pb  ,5pb. Inc.  ,,,,,0.06,,0.06
40,Fate/stay night [Réalta Nua],PSV,2012,Visual+Novel,Kadokawa Shoten  ,Type-Moon  ,,,,,0.06,,0.06
41,Kyoukai Senjou no Horizon Portable,PSP,2013,Visual+Novel,Kadokawa Shoten  ,Tenky  ,,,,,0.05,,0.05
42,"Love, Election and Chocolate Portable",PSP,2012,Visual+Novel,Kadokawa Shoten  ,ASCII Media Works  ,,,,,0.05,,0.05
43,Bakemonogatari Portable,PSP,2012,Visual+Novel,Namco Bandai Games  ,Banpresto  ,,,,,0.05,,0.05
44,New Hayarigami,PSV,2014,Visual+Novel,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.05,,0.05
45,XBlaze Lost: Memories,PS3,2015,Visual+Novel,Aksys Games  ,Arc System Works  ,,,0.04,,,0.01,0.05
46,Amnesia: Crowd,PSP,2013,Visual+Novel,Idea Factory  ,Otomate  ,,,,,0.05,,0.05
47,Diabolik Lovers,PSP,2012,Visual+Novel,Idea Factory  ,Rejet  ,,,,,0.05,,0.05
48,Amnesia Later,PSP,2012,Visual+Novel,Idea Factory  ,Otomate  ,,,,,0.05,,0.05
49,Hakuouki SSL: Sweet School Life,PSV,2014,Visual+Novel,Idea Factory  ,Design Factory  ,,,,,0.05,,0.05
50,Aokana: Four Rhythm Across the Blue,PSV,2016,Visual+Novel,Sprite  ,Sprite  ,,,,,0.05,,0.05
51,Kenka Bancho Otome,PSV,2016,Visual+Novel,Spike Chunsoft  ,RED Entertainment  ,,,,,0.04,,0.04
52,White Album 2: Shiawase no Mukougawa,PS3,2012,Visual+Novel,Aqua Plus  ,Aqua Plus  ,,,,,0.04,,0.04
53,Ore no Imouto ga Konna ni Kawaii wake ga Nai. Happy End,PS3,2013,Visual+Novel,Namco Bandai Games  ,Banpresto  ,,,,,0.04,,0.04
54,Shin Hayarigami,PS3,2014,Visual+Novel,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.04,,0.04
55,Ebikore+ Amagami,PSV,2014,Visual+Novel,Kadokawa Games  ,Enterbrain  ,,,,,0.04,,0.04
56,Diabolik Lovers: Dark Fate,PSV,2015,Visual+Novel,Idea Factory  ,Rejet  ,,,,,0.04,,0.04
57,Hanaoni: Yume no Tsudzuki,PSP,2012,Visual+Novel,Idea Factory  ,Design Factory  ,,,,,0.04,,0.04
58,Date A Live: Rine Utopia,PS3,2013,Visual+Novel,Compile Heart  ,Compile Heart  ,,,,,0.04,,0.04
59,Utawarerumono: Mask of Truth,PS3,2016,Visual+Novel,Aqua Plus  ,Aqua Plus  ,,,,,0.04,,0.04
60,Hakuoki Zuisouroku Omokage Hana,PSV,2015,Visual+Novel,Idea Factory  ,Idea Factory  ,,,,,0.04,,0.04
61,Ao no Exorcist: Genkoku no Labyrinth,PSP,2012,Visual+Novel,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.04,,0.04
62,Bond of Ten Demons,PSP,2012,Visual+Novel,Idea Factory  ,Idea Factory  ,,,,,0.04,,0.04
63,Norn9: Norn + Nonette,PSP,2013,Visual+Novel,Idea Factory  ,Regista  ,,,,,0.04,,0.04
64,Psycho-Pass: Mandatory Happiness,PSV,2016,Visual+Novel,NIS America  ,5pb. Inc.  ,,,,0.01,0.02,0.0,0.04
65,The Three Kingdoms Love Story ~ The Art of Otome!,PSP,2012,Visual+Novel,Prototype  ,Prototype  ,,,,,0.04,,0.04
66,XBLAZE Code: Embryo,PS3,2014,Visual+Novel,Aksys Games  ,Arc System Works  ,,,0.02,,0.01,0.01,0.04
67,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,2012,Visual+Novel,Namco Bandai Games  ,Banpresto  ,,,,,0.03,,0.03
68,Diabolik Lovers: More Blood,PSP,2013,Visual+Novel,Idea Factory  ,Rejet  ,,,,,0.03,,0.03
69,Infinite Stratos 2: Ignition Hearts,PSV,2014,Visual+Novel,5pb  ,5pb. Games  ,,,,,0.03,,0.03
70,Toaru Majutsu to Kagaku no Ensemble,PSP,2013,Visual+Novel,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.03,,0.03
71,Brothers Conflict: Brilliant Blue,PSP,2013,Visual+Novel,Idea Factory  ,Otomate  ,,,,,0.03,,0.03
72,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,2016,Visual+Novel,Rejet  ,Rejet  ,,,,,0.03,,0.03
73,Zero Escape: Virtue's Last Reward,3DS,2012,Visual+Novel,Aksys Games  ,Spike Chunsoft  ,9.0,,0.03,,,0.0,0.03
74,Ren'ai 0 Kilometer,PSP,2013,Visual+Novel,Alchemist  ,ASa Project  ,,,,,0.03,,0.03
75,Jyuzaengi: Engetsu Sangokuden,PSP,2012,Visual+Novel,Idea Factory  ,RED Entertainment  ,,,,,0.03,,0.03
76,Nisekoi: Yomeiri!?,PSV,2015,Visual+Novel,Konami Digital Entertainment  ,Konami  ,,,,,0.03,,0.03
77,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,3DS,2012,Visual+Novel,ChunSoft  ,"Chunsoft Co., Ltd.  ",,,,,0.03,,0.03
78,Code: Realize - Bouquet of Rainbows,PS4,2018,Visual+Novel,Aksys Games  ,Idea Factory  ,,,0.02,,,0.01,0.03
79,Angelique Luminarise,NS,2021,Visual+Novel,Koei Tecmo  ,Ruby Party  ,,,,,,,
80,Haruka: Beyond the Stream of Time 7,NS,N/A,Visual+Novel,Unknown  ,Koei Tecmo Games  ,,,,,,,
81,Kiniro no Corda 4,PSV,N/A,Visual+Novel,Unknown  ,Koei Tecmo Games  ,,,,,,,
82,Muv-Luv Alternative: Total Eclipse,PS3,2013,Visual+Novel,5pb  ,MAGES. Inc.  ,,,,,0.03,,0.03
83,Oumagatoki: Kaidan Romance,PSP,2012,Visual+Novel,Quinrose  ,QuinRose  ,,,,,0.03,,0.03
84,Kamigami no Asobi: Ludere Deorum,PSP,2013,Visual+Novel,Broccoli  ,Nippon Ichi Software  ,,,,,0.03,,0.03
85,Harukanaru Toki no Naka de 5: Kazahanaki,PSP,2012,Visual+Novel,Tecmo Koei  ,Tecmo Koei Games  ,,,,,0.03,,0.03
86,Amnesia World,PSV,2014,Visual+Novel,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
