Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
140,Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive  ,Rocksteady Studios  ,9.0,,0.16,0.28,,0.08,0.52
141,Dying Light,PS4,2015,Action,Warner Bros. Interactive  ,Techland  ,,,1.18,0.74,0.13,0.4,2.45
142,Bayonetta,Series,2010,Action,Sega  ,PlatinumGames  ,,,,,,,
143,God of War Collection,PS3,2009,Action,Sony Computer Entertainment  ,Bluepoint Games  ,9.2,,1.7,0.45,0.06,0.4,2.6
144,Dino Crisis,PS,1999,Action,Capcom  ,Capcom Production Studio 4  ,8.9,,0.81,0.76,0.7,0.14,2.41
145,Dead Island,X360,2011,Action,Deep Silver  ,Techland  ,7.0,,1.48,0.7,,0.21,2.38
146,The Incredibles,PS2,2004,Action,THQ  ,Heavy Iron Studios  ,5.9,,0.96,1.08,0.04,0.3,2.37
147,Uncharted: The Lost Legacy,PS4,2017,Action,Sony Interactive Entertainment  ,Naughty Dog  ,,,0.58,1.38,0.04,0.36,2.37
148,Lego Marvel Super Heroes,X360,2013,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,1.26,0.87,,0.21,2.34
149,Assassin's Creed IV: Black Flag,XOne,2013,Action,Ubisoft  ,Ubisoft Montreal  ,8.3,,1.51,0.59,,0.22,2.32
150,Grand Theft Auto,PS,1998,Action,Take-Two Interactive  ,DMA Design  ,6.0,,0.79,1.35,0.04,0.14,2.32
151,Mafia II,PC,2010,Action,2K Games  ,Illusion Softworks  ,7.6,,0.17,0.17,,0.05,0.4
152,LEGO Star Wars: The Complete Saga,PS3,2007,Action,LucasArts  ,Traveller's Tales  ,8.0,,1.02,0.93,,0.36,2.31
153,Devil May Cry 3,All,2005,Action,Capcom  ,Capcom  ,,,,,,,
154,Resident Evil 4,PS2,2005,Action,Capcom  ,Capcom Production Studio 4  ,9.6,9.3,2.08,0.83,0.46,0.25,3.62
155,Dead Island,PS3,2011,Action,Deep Silver  ,Techland  ,6.7,,1.08,0.74,0.15,0.32,2.29
156,Dynasty Warriors 4,PS2,2003,Action,KOEI  ,Omega Force  ,,,0.63,0.21,1.13,0.13,2.11
157,Batman: Arkham Asylum,PC,2009,Action,Eidos Interactive  ,Rocksteady Studios  ,9.3,,,0.28,,0.04,0.32
158,Teenage Mutant Ninja Turtles II: The Arcade Game,NES,1990,Action,Ultra Games  ,Konami  ,,,1.74,0.25,0.21,0.03,2.23
159,Star Wars: The Force Unleashed,PS3,2008,Action,LucasArts  ,LucasArts  ,6.8,,1.01,0.86,,0.35,2.22
160,Frogger,2600,1982,Action,Parker Bros.  ,Konami  ,,,2.06,0.12,,0.02,2.2
161,Devil May Cry,PS2,2001,Action,Capcom  ,Capcom  ,9.1,9.3,1.36,0.86,0.64,0.13,2.99
162,How to Survive 2,PC,N/A,Action,Unknown  ,EKO Software  ,,,,,,,
163,Finding Nemo,PS2,2003,Action,THQ  ,Traveller's Tales  ,,,1.26,0.6,0.05,0.18,2.09
164,Metal Gear Solid: Peace Walker,PSP,2010,Action,Konami  ,Kojima Productions  ,8.6,,0.46,0.42,0.96,0.25,2.08
165,The Incredibles,GBA,2004,Action,THQ  ,Helixe  ,5.4,,1.15,0.77,0.04,0.1,2.06
166,Hitman: Absolution,PS3,2012,Action,Square Enix  ,IO Interactive  ,,,0.59,1.08,0.07,0.32,2.06
167,Toy Story 3: The Video Game,DS,2010,Action,Disney Interactive Studios  ,Avalanche Software  ,,,0.89,0.95,0.02,0.21,2.06
168,Tom Clancy's Splinter Cell: Conviction,X360,2010,Action,Ubisoft  ,Ubisoft Montreal  ,8.6,,1.2,0.62,0.04,0.19,2.06
169,Middle-Earth: Shadow of War,PS4,2017,Action,Warner Bros. Interactive Entertainment  ,Monolith Productions  ,,,0.82,0.84,0.06,0.33,2.04
170,Peter Jackson's King Kong: The Official Game of the Movie,PS2,2005,Action,Ubisoft  ,Ubisoft Montpellier  ,,,0.71,1.02,,0.31,2.04
171,LEGO City Undercover: The Chase Begins,3DS,2013,Action,Nintendo  ,TT Fusion  ,6.2,,0.54,0.99,0.08,0.12,1.74
172,Onimusha: Warlords,PS2,2001,Action,Capcom  ,Flagship  ,8.7,7.3,0.99,0.48,1.09,0.14,2.7
173,Chivalry: Medieval Warfare,PC,2012,Action,Media.Vision  ,Torn Banner Studios  ,,,,,,,
174,inFAMOUS,PS3,2009,Action,Sony Computer Entertainment  ,Sucker Punch Productions  ,8.7,9.1,1.76,0.68,0.12,0.42,2.99
